post_id,u_fem,u_mal,t_fem,t_mal,tags,ff_co,fm_co,mf_co,mm_co,frd_co,latino,non_latino,trigram1,freq_t1,trigram2,freq_t2,trigram3,freq_t3,trigram4,freq_t4,trigram5,freq_t5,neg_avg,pos_avg,neu_avg,ss_comments,fem_ss,mal_ss,lat_ss,nlat_ss
1405630409737397_1592618827705220,41,12,25,8,33,23,5,2,3,5,39,14,We are mitÃº,2,here wwwplayscom08 Sara,1,come crawling back,1,re Latin Zeltzin,1,of y all,1,0.076396226,0.10609434,0.817509434,0.103655,0.147269231,0.022657143,0.044378571,0.241966667
1405630409737397_1592480844385685,16,13,11,5,16,6,3,5,2,5,19,10,Ahora sÃ_ me,1,Cejas Melissa Lopera,1,alguno de estos,1,still waiting for,1,with her Gracias,1,0.039068966,0.073965517,0.783517241,0.359177778,0.629925,0.14258,0.603042857,-0.49435
1405630409737397_1592616514372118,185,67,115,67,182,88,54,27,13,25,188,64,follow him on,3,to follow him,3,ha a snapchat,2,do u follow,2,do you follow,2,0.016452381,0.057626984,0.906079365,0.284230233,0.428858621,-0.015357143,0.256092593,0.3317125
1405630409737397_1592606241039812,7,9,0,1,1,0,0,0,1,0,12,4,type of woman,2,worth a a,1,u well let,1,of u well,1,I heard wa,1,0.0944375,0.137625,0.7054375,0.1242,-0.0114,0.2372,0.2419125,-0.1897
1405630409737397_1592536857713417,9,9,0,3,3,0,3,0,0,0,15,3,It s a,2,caught the person,2,http www sacbee,1,a liar Just,1,recognize this happen,1,0.078277778,0.094888889,0.826944444,0.0507125,0.225866667,-0.05438,-0.0911,0.47615
1405630409737397_1592508294382940,5,5,1,2,3,1,2,0,0,0,6,4,Robert Carrizosa Jr,1,keep hitting the,1,fun to watch,1,watch Go Big,1,con todo Big,1,0,0.0952,0.9048,0.74725,nan,0.74725,0.74725,nan
1405630409737397_1592506184383151,7,10,3,4,7,2,2,1,2,1,10,7,girl were made,2,We are mitÃº,2,fender and all,1,only one Doris,1,chente Heavy metal,1,0.058823529,0.034823529,0.906352941,0.312,0.4797,0.2002,0.4797,0.2002
1405630409737397_1592482097718893,16,16,1,2,3,1,0,0,2,0,27,5,we re fucked,2,McCain need to,2,need to get,2,win we re,2,race would actually,1,0.10478125,0.075125,0.78884375,-0.038888889,-0.14587,0.0948375,-0.03738125,-0.05095
1405630409737397_1592392121061224,115,71,42,27,69,29,20,13,7,6,125,61,He is an,3,charlie row campo,3,in American Crime,3,remediar nuestros errores,2,to see more,2,0.045677419,0.172844086,0.776102151,0.335623077,0.418661111,0.214432432,0.393098214,0.243662857
1405630409737397_1592197027747400,37,29,21,25,46,12,16,9,9,2,55,11,he came from,2,where he came,2,doesn t once,1,always been a,1,that the area,1,0.015530303,0.113106061,0.871363636,0.433794737,0.61671,0.230555556,0.415882353,0.58605
1405630409737397_1592164221084014,36,41,17,24,41,12,9,5,15,5,61,16,this young man,2,get overlooked and,2,Way to go,2,Andria Hernandez Megan,1,to go Roberto,1,0.012597403,0.137857143,0.836558442,0.532663636,0.643252941,0.4151625,0.5639,0.43505
1405630409737397_1592162111084225,30,20,11,19,30,8,15,3,4,0,46,4,Hugo Chavez is,2,of website fool,1,and ha green,1,AndrÃ©s Parra is,1,que ver esto,1,0.01454,0.0852,0.86026,0.251771429,0.4792,0.1608,0.328358333,-0.20775
1405630409737397_1592155294418240,249,86,146,88,234,115,65,31,23,63,259,76,no po wow,4,No po wow,3,you need this,3,reminded me of,2,all of these,2,0.013059701,0.09378806,0.857325373,0.411428,0.418519672,0.380528571,0.420332143,0.385184211
1405630409737397_1592163757750727,71,30,12,6,18,7,5,5,1,3,70,31,I didn t,9,I went to,6,I don t,5,that she wa,4,didn t know,4,0.065346535,0.091514851,0.793613861,0.170677586,0.17976,0.139238462,0.224265,0.051594444
1405630409737397_1592116124422157,83,78,41,25,66,25,16,16,9,9,112,49,is for my,2,We are mitÃº,2,I m eating,2,what I m,2,los mexicano nacidos,2,0.022310559,0.054732919,0.885695652,0.279976923,0.243375,0.296244444,0.238315385,0.3633
1405630409737397_1592111767755926,21,11,4,7,11,1,4,3,3,2,21,11,10 year ago,2,I had a,2,in my life,2,at the comment,2,A Navarro don,1,0.03315625,0.08615625,0.84946875,0.27634375,0.361618182,0.08874,0.27281,0.282233333
1405630409737397_1592061107760992,44,29,16,3,19,13,3,3,0,2,48,25,This is old,3,wa caught already,2,04 brenda delgado,2,She wa captured,2,in uptown dallas,2,0.099342466,0.070150685,0.803136986,-0.166262963,-0.250453846,-0.088085714,-0.18859,-0.102471429
1405630409737397_1592019917765111,12,22,3,5,8,1,1,2,4,4,30,4,huh well hello,1,Oh look another,1,toy he can,1,with the last,1,Carillotes what are,1,0.080029412,0.113,0.806970588,0.0923,0.02715,0.139681818,0.06694375,0.227533333
1405630409737397_1591988007768302,7,9,2,2,4,2,1,0,1,0,10,6,http cahayakehidupannn blogspot,25,blogspot co id,25,cahayakehidupannn blogspot co,25,co id 2016,25,full movie html,23,0.0935625,0.192375,0.714125,0.067772727,0.17525,-0.0612,0.29445,-0.20424
1405630409737397_1591887961111640,41,36,5,1,6,0,0,5,1,0,52,25,freedom of speech,5,the right of,4,build a wall,4,right of the,3,Freedom of Speech,3,0.175974026,0.090038961,0.617103896,-0.264325455,-0.245881818,-0.291990909,-0.256190909,-0.276527273
1405630409737397_1591855801114856,14,3,3,2,5,3,2,0,0,8,13,4,we should play,2,We are mitÃº,2,Kassandra Macias Kendra,1,Zamora Esmeralda GonzÃ¡lez,1,Martha Garcia Cynthia,1,0,0.064058824,0.935941176,0.396933333,0.28385,0.6231,0.265133333,0.528733333
1405630409737397_1591778731122563,44,19,19,23,42,12,18,7,5,2,44,19,It seems like,2,it so hard,2,is it so,2,the relationship instead,1,I really have,1,0.023619048,0.122174603,0.838349206,0.2967,0.224723529,0.4715,0.358971429,0.20952
1405630409737397_1591778331122603,25,17,2,4,6,2,3,0,1,1,33,9,Latinas don t,2,don t need,2,you talking about,2,are you talking,2,This is old,1,0.124404762,0.105571429,0.698619048,-0.040541667,-0.014064286,-0.07761,-0.065866667,0.035433333
1405630409737397_1591630517804051,10,2,3,0,3,2,0,1,0,0,6,6,blogspot co id,15,id 2016 03,15,hafidz90 blogspot co,15,Full Movie http,15,co id 2016,15,0.172666667,0.05125,0.776166667,-0.2345375,-0.184814286,-0.5826,0.1719,-0.4784
1405630409737397_1591643547802748,6,8,2,1,3,1,1,1,0,0,10,4,is the new,1,you do for,1,MitÃº is going,1,do for a,1,for a like,1,0.060428571,0.042857143,0.896714286,-0.31684,-0.6153,-0.117866667,-0.277225,-0.4753
1405630409737397_1591628597804243,88,61,21,17,38,16,7,5,10,6,93,56,thought she wa,6,she want to,3,I don t,3,did you know,3,She s not,3,0.066644295,0.088630872,0.824610738,0.052455556,0.078294872,0.010466667,0.111751429,-0.021664286
1405630409737397_1591625644471205,14,8,5,6,11,3,5,2,1,0,16,6,don t like,3,t like to,2,Vazquez Patlan lol,1,have to so,1,get robbed IDK,1,0.038136364,0.140272727,0.821590909,0.201644444,0.39826,-0.044125,0.240816667,0.1233
1405630409737397_1591622307804872,61,62,15,16,31,9,12,6,4,6,81,42,u look bad,2,be done with,2,just burn the,2,these people alive,2,aspect of our,2,0.12203252,0.075227642,0.75398374,-0.13767,-0.076220833,-0.178636111,-0.232508571,-0.004896
1405630409737397_1591470624486707,262,132,20,7,27,16,5,4,2,2,252,142,trying to be,23,trying so hard,9,I don t,9,so hard to,8,is trying to,8,0.164350254,0.127997462,0.687352792,-0.064799298,-0.06368587,-0.066827723,-0.047873446,-0.092538889
1405630409737397_1591470807820022,59,34,2,2,4,2,1,0,1,0,47,46,the English language,4,you need to,3,to do with,3,if you go,2,oppressed When one,2,0.076946237,0.055537634,0.738505376,-0.010062264,-0.002525,-0.021547619,-0.093117857,0.08296
1405630409737397_1591436867823416,32,14,13,11,24,12,7,1,4,4,31,15,My friend told,2,Flor de CaÃ±a,2,friend told me,2,for 3 year,2,told me wa,1,0.15523913,0.086869565,0.757913043,-0.140508,-0.1908125,-0.051077778,-0.08264375,-0.243377778
1405630409737397_1591436121156824,19,12,4,3,7,4,3,0,0,0,21,10,what she said,2,I like what,2,We are mitÃº,2,like what she,2,babe with the,1,0.074612903,0.147419355,0.616645161,0.121775,0.0338,0.2684,0.029909091,0.32388
1405630409737397_1591186437848459,82,90,20,24,44,17,12,3,12,9,135,37,I got flaco,3,in the U,2,you didn t,2,I wa little,2,your nickname will,2,0.008819767,0.047011628,0.932540698,0.299648276,0.3626,0.2322,0.28575,0.4201
1405630409737397_1591184184515351,15,6,9,1,10,6,1,3,0,0,15,6,We are mitÃº,2,r u You,1,And I m,1,Mine wa wrong,1,proud of it,1,0.095285714,0.144285714,0.760428571,0.262566667,0.144328571,0.6764,0.0206,0.7465
1405630409737397_1591074007859702,17,10,11,1,12,8,0,3,1,4,17,10,I m married,4,Take it and,1,Galarza True Eunice,1,way off eternal,1,married wrong Single,1,0.038037037,0.18637037,0.775592593,0.378735714,0.502014286,0.255457143,0.4466,0.209075
1405630409737397_1591073364526433,19,8,9,8,17,6,7,3,1,5,19,8,We are mitÃº,2,Espinoza Pelayo Lorena,1,of 91 and,1,injection He got,1,la compro kiero,1,0.020185185,0.126777778,0.853037037,0.4882125,0.4264,0.67365,0.36426,0.6948
1405630409737397_1591183901182046,26,10,7,6,13,6,4,1,2,0,27,9,it s delicious,2,Do u wear,2,a lot of,2,think it s,2,on Please no,1,0.074416667,0.113333333,0.728916667,0.138088235,0.206453846,-0.0841,0.271045455,-0.105666667
1405630409737397_1591073101193126,264,166,76,46,122,53,30,23,16,17,316,114,This is stupid,4,of my life,4,I think this,4,is a joke,4,minute of my,4,0.158423256,0.094460465,0.69132093,-0.149149065,-0.11144403,-0.212305,-0.128619745,-0.205694737
1405630409737397_1590934764540293,12,7,4,4,8,3,3,1,1,0,12,7,No such thing,1,peanut brain Don,1,before trying to,1,stupid pendejo Remember,1,that wrote this,1,0.099157895,0.061631579,0.839210526,0.0184875,-0.00546,0.0584,0.007433333,0.05165
1405630409737397_1590932214540548,50,23,32,15,47,25,12,7,3,4,46,27,fame comment Nope,1,Gabriela Marquez I,1,it Wow love,1,Shirley Ayala Jim,1,Magnifico 3 I,1,0.029315068,0.111863014,0.858821918,0.4314,0.527721429,0.2628375,0.593263636,0.269536364
1405630409737397_1590938031206633,91,73,45,41,86,26,22,19,19,7,116,48,heard of this,2,to forget about,2,most of them,2,and listen to,2,of them are,2,0.065823171,0.075176829,0.846810976,0.035530909,0.185888889,-0.109457143,0.0787,-0.079586667
1405630409737397_1590937594540010,94,40,22,5,27,17,5,5,0,2,97,37,It s called,5,s called good,3,called good gene,3,and people think,3,in my early,2,0.038791045,0.145567164,0.785791045,0.348438095,0.441595238,0.16212381,0.342059574,0.367175
1405630409737397_1590936427873460,39,20,17,2,19,10,1,7,1,1,41,18,always trying to,2,wa a talented,2,before she even,2,hate everything mitu,1,in our indigenous,1,0.035949153,0.110762712,0.836322034,0.302658333,0.256586667,0.379444444,0.326005882,0.245957143
1405630409737397_1590927534541016,37,14,17,6,23,12,5,5,1,8,37,14,watch this stupid,1,it Yes I,1,leÃ_ los caption,1,face Norma Rodriguez,1,Que te quiero,1,0.03245098,0.104529412,0.823784314,0.249358824,0.378084615,-0.169,0.301681818,0.153433333
1405630409737397_1590795687887534,19,2,6,5,11,6,4,0,1,1,11,10,the backache fake,1,Samantha Patino Michelle,1,4 sport bra,1,all boob job,1,is spot on,1,0.065809524,0.023761905,0.910428571,-0.130957143,-0.130957143,nan,-0.4819,0.00942
1405630409737397_1590794577887645,128,99,5,5,10,2,3,3,2,2,140,87,Who give a,9,Let s not,7,give a shit,6,I don t,5,give a fuck,5,0.17045815,0.098612335,0.678066079,-0.164121127,-0.110679775,-0.253862264,-0.171003371,-0.152564151
1405630409737397_1590793604554409,49,29,12,7,19,6,6,6,1,2,50,28,never go back,4,I don t,3,go back to,3,Hispanic men who,2,would never go,2,0.081538462,0.109115385,0.770871795,0.192546341,0.209008333,0.169305882,0.1989875,0.183452941
1405630409737397_1590792541221182,20,30,10,15,25,4,5,6,10,6,35,15,a problem with,2,Samuel Jomayra Solorzano,1,shit lmao Yorman,1,to illegals you,1,ha let the,1,0.0314,0.13658,0.79202,0.150738889,0.12693,0.1805,0.055958333,0.3403
1405630409737397_1590642691236167,61,21,32,15,47,25,10,7,5,17,66,16,I moved out,2,Miguel Angel Madrigal,2,worked hard for,2,that s totally,2,you can t,2,0.017304878,0.133621951,0.836878049,0.422193103,0.378172727,0.560542857,0.42215,0.4224
1405630409737397_1590642474569522,84,55,51,40,91,38,18,13,22,29,107,32,college Jessica Alonzo,1,Salik Naqvi Isaac,1,Julissa Alba Enrique,1,like our family,1,Roberto Zarate Arista,1,0.003992806,0.072597122,0.87305036,0.477704762,0.3930875,0.529776923,0.51261875,0.36598
1405630409737397_1590497447917358,142,60,70,41,111,45,33,25,8,26,134,68,This is so,2,can pull any,2,I love her,2,I love Sandra,2,pull it off,2,0.017826733,0.176123762,0.766450495,0.467062338,0.442625926,0.524434783,0.424504167,0.537503448
1405630409737397_1590498364583933,20,6,6,3,9,6,3,0,0,2,20,6,I got Don,2,Juan Luis Guerra,2,got Don Francisco,2,hablando inutil Paquita,1,that lmao Celia,1,0.031884615,0.140076923,0.828038462,0.369463636,0.33965,0.448966667,0.36426,0.4215
1405630409737397_1590497711250665,47,18,26,14,40,22,13,4,1,7,51,14,a broken heart,3,even talk about,2,about all latino,2,reminded me of,2,I don t,2,0.054707692,0.056,0.889292308,-0.0174,0.117764286,-0.2539375,-0.08474375,0.162183333
1405630409737397_1590509944582775,26,7,2,5,7,2,5,0,0,0,18,15,5 de mayo,3,I can t,2,They need to,1,that s our,1,feel like I,1,0.141212121,0.102212121,0.635363636,-0.054438889,0.085084615,-0.4172,0.133809091,-0.350257143
1405630409737397_1590483594585410,98,51,11,10,21,8,8,3,2,1,114,35,the White House,10,the white house,6,be happy for,4,happy for them,4,a problem with,3,0.130463087,0.170355705,0.685758389,0.06695431,0.183016883,-0.162194872,0.043397753,0.144603704
1405630409737397_1590458641254572,3,2,0,0,0,0,0,0,0,0,4,1,I don t,2,don t act,2,ante mano youtube,1,people thi k,1,v H bRYqILi1Q,1,0.2818,0.1146,0.6036,-0.2386,0.04005,-0.51725,-0.2386,nan
1405630409737397_1590439217923181,64,58,4,4,8,2,4,2,0,3,79,43,have a star,4,shit on it,3,I don t,3,you ll never,3,who ha to,3,0.172286885,0.086934426,0.601459016,-0.18302027,-0.210658974,-0.152222857,-0.189577778,-0.172844828
1405630409737397_1590412561259180,46,17,31,11,42,21,10,10,1,7,44,19,Maria Agustina Lopez,2,life David Cervantes,1,the dessert Miss,1,Vargas Oscar Rosa,1,Stella Alvarez Rodriguez,1,0.009571429,0.111428571,0.863126984,0.484472727,0.480205556,0.503675,0.428682353,0.67416
1405630409737397_1590159924617777,23,31,2,2,4,1,1,1,1,0,37,17,cinco de mayo,4,we don t,3,an excuse to,3,It s not,3,cry about it,3,0.141851852,0.160462963,0.64212963,0.140513636,0.19314,0.113293103,0.159341935,0.095615385
1405630409737397_1590281894605580,2,3,0,0,0,0,0,0,0,0,3,2,But when he,1,Heidi it an,1,fetish But when,1,when he mad,1,How naughty Cochino,1,0.045,0,0.955,-0.4939,-0.4939,nan,nan,-0.4939
1405630409737397_1590170494616720,69,52,29,29,58,21,17,8,12,16,84,37,I want one,4,need this shirt,3,get some of,2,I need this,2,can we get,2,0.044669421,0.106123967,0.791338843,0.108367442,0.199445833,-0.006678947,0.015696429,0.281353333
1405630409737397_1590164304617339,64,20,7,11,18,5,10,2,1,3,59,25,love cardi b,3,is not Latina,3,Cardi B is,2,is not a,2,she s Dominican,2,0.111047619,0.186345238,0.702583333,0.153921569,0.154748718,0.151233333,0.157241026,0.143133333
1405630409737397_1590164754617294,181,64,107,55,162,81,47,26,8,43,183,62,I don t,3,t know why,2,don t know,2,Reyna Karin Lopez,1,Edgardo Fuentes Kathryn,1,0.012155102,0.106567347,0.852710204,0.409177966,0.41972619,0.383117647,0.440671739,0.297738462
1405630409737397_1590141261286310,5,1,1,2,3,1,2,0,0,0,5,1,Ha ha ha,1,Res mmm aaa,1,ever answered the,1,ta Kenobi Ha,1,the question On,1,0,0.147,0.853,0.7574,0.7574,nan,0.7574,nan
1405630409737397_1590129287954174,109,109,23,8,31,11,5,12,3,2,167,51,the white house,7,I don t,6,can t we,5,the White House,5,there is more,4,0.08396789,0.170876147,0.73596789,0.210832192,0.34722973,0.070645833,0.237640541,0.125811429
1405630409737397_1590118774621892,5,4,1,1,2,1,1,0,0,0,4,5,they kidding PRs,1,t use condom,1,Burgos oh Debby,1,PRs don t,1,The debt crisis,1,0.125111111,0.307111111,0.567777778,0.096057143,0.440233333,-0.162075,0.157025,0.014766667
1405630409737397_1590066207960482,168,45,77,17,94,63,13,14,4,100,162,51,I got the,15,got the bossy,11,I got la,11,the bossy prima,10,I got La,8,0.008295775,0.069849765,0.912460094,0.396040385,0.403186047,0.3619,0.404076923,0.371930769
1405630409737397_1589999191300517,37,29,31,8,39,20,6,11,2,2,45,21,problem to me,2,happened to me,2,the future I,2,remind you of,2,your butt and,1,0.055424242,0.099015152,0.845545455,0.146325,0.14770625,0.144483333,0.19131875,0.086333333
1405630409737397_1589879264645843,5,6,1,0,1,1,0,0,0,0,9,2,positive story about,1,said thank you,1,doing great thing,1,DonaldTrump NOT all,1,thing I bet,1,0.140454545,0.209272727,0.650272727,0.184657143,0.1453,0.237133333,0.07545,0.8399
1405630409737397_1589881244645645,34,11,20,14,34,13,12,7,2,2,38,7,day with a,2,micheladas in the,1,half of this,1,Mexican heritage but,1,TÃº y yo,1,0.019444444,0.051577778,0.928977778,0.311430769,0.369083333,-0.3804,0.256063636,0.61595
1405630409737397_1589692667997836,3,2,0,0,0,0,0,0,0,0,3,2,is called banditing,1,I thought this,1,run 13 1,1,you mean successfully,1,more bad news,1,0.2104,0.1772,0.6124,-0.187675,-0.07935,-0.296,-0.296,-0.07935
1405630409737397_1589719391328497,13,3,6,3,9,5,2,1,1,4,12,4,Bby Susi Sanchez,1,Leslie Martinez OMG,1,Heredia Argie Heredia,1,me for being,1,Valentino Nicole King,1,0,0.0655,0.9345,0.39995,0.4404,0.3595,nan,0.39995
1405630409737397_1589756487991454,151,128,10,17,27,6,12,4,5,6,178,101,We still have,4,is going to,3,he would have,3,still have Bernie,3,better than Trump,3,0.12818638,0.11162724,0.713584229,-0.075882249,-0.047164368,-0.10635122,-0.144929245,0.040292063
1405630409737397_1589680991332337,40,13,15,6,21,11,4,4,2,4,35,18,She look like,3,not a movie,2,going to be,2,she look like,2,Nunez what ya,1,0.027566038,0.107396226,0.865018868,0.356991304,0.383761111,0.26062,0.3345375,0.408314286
1405630409737397_1589662358000867,18,6,10,2,12,9,2,1,0,3,19,5,kiss and hug,2,it s not,2,don t know,2,someone want to,1,a grip of,1,0.02425,0.097041667,0.878708333,0.36136,0.360666667,0.3624,0.333428571,0.426533333
1405630409737397_1589643978002705,153,30,122,25,147,106,20,16,5,29,147,36,some of these,4,of these are,4,these are u,2,some of them,2,a hand shake,2,0.017213115,0.101196721,0.881590164,0.391914,0.3861,0.4224375,0.366992308,0.480272727
1405630409737397_1589606311339805,52,32,17,8,25,13,6,4,2,5,58,26,I sound white,9,I don t,6,told I sound,4,been told I,3,me I sound,3,0.045166667,0.079011905,0.875845238,0.12185122,0.104209091,0.142278947,0.105840741,0.152728571
1405630409737397_1589564831343953,21,15,2,1,3,2,1,0,0,2,25,11,I don t,3,I m not,2,don t know,2,on 1 Did,1,disrespect the process,1,0.213583333,0.127972222,0.658444444,-0.163117241,-0.079305556,-0.300263636,-0.024368421,-0.42674
1405630409737397_1589396051360831,41,7,15,6,21,14,4,1,2,9,30,18,in the day,3,woman who were,2,way it wa,2,not marry you,2,would not marry,2,0.064375,0.093916667,0.8416875,0.051375,0.040347619,0.128566667,0.067753846,0.032018182
1405630409737397_1589398101360626,3,0,0,0,0,0,0,0,0,0,2,1,http goo gl,2,goo gl E1OwG2,2,now http goo,1,post are hilarious,1,might be her,1,0,0.494333333,0.505666667,0.753366667,0.753366667,nan,0.6822,0.8957
1405630409737397_1589299618037141,205,92,24,10,34,20,8,4,2,7,196,101,the United States,12,go back to,9,want to speak,8,in the United,8,I would have,8,0.150127946,0.101811448,0.714407407,-0.107371233,-0.075911765,-0.1803,-0.123452083,-0.076496
1405630409737397_1589261721374264,1,2,0,0,0,0,0,0,0,0,2,1,now http goo,2,http goo gl,2,goo gl ebc8N8,2,always get the,1,article Who better,1,0.071666667,0.077666667,0.517333333,0.1941,-0.5358,0.924,-0.5358,0.924
1405630409737397_1589185081381928,72,24,29,15,44,22,13,7,2,6,70,26,of my favorite,4,equal a positive,3,to watch this,3,One of my,2,negative time a,2,0.038104167,0.158697917,0.771947917,0.342565909,0.319294444,0.4472875,0.379873333,0.262621429
1405630409737397_1588961281404308,40,16,21,13,34,15,8,6,5,10,42,14,the mop one,2,haha Cynthia Gustavo,1,AmÃ©n Omagad yes,1,didn t like,1,Montoya Michele Gutierrez,1,0.014607143,0.11275,0.854785714,0.35229375,0.30155,0.504525,0.32075,0.5731
