"status_id","permalink","post_type","sharetext","headline","link","full_picture","created_time","date","hour","page_total_likes","page_new_likes","post_impressions","post_reach","post_reach_fan_unique","post_reach_viral_unique","comments_on_post","likes_on_post","shares_on_post","total_comments","total_likes","total_shares","comments_on_shares","likes_on_shares","shares_on_shares","link_clicks","photo_view","video_play","other_clicks","post_negative_feedback","post_story_adds","post_stories","post_storytellers","post_consumptions","post_engaged_users","post_engaged_fan","post_video_complete_views_30s_autoplayed","post_video_complete_views_30s_clicked_to_play","post_video_complete_views_30s_organic","post_video_complete_views_30s_paid","post_video_complete_views_30s_unique","post_video_avg_time_watched","post_video_complete_views_organic_unique","post_video_length","post_video_views","post_video_views_autoplayed","post_video_views_clicked_to_play","post_video_views_10s_unique","post_video_views_10s_autoplayed","post_video_views_10s_clicked_to_play","post_video_views_10s_sound_on","post_video_views_sound_on","s0","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25","s26","s27","s28","s29","s30","s31","s32","s33","s34","s35","s36","s37","s38","s39","s40","feed_likes","love","wow","haha","sad","angry","post_source_type","from_name","total_interactions","interaction_rate","ctr","views_rate","viral_fan_rate","share_rate","total_reactions","feed_likes_rate","love_rate","wow_rate","haha_rate","sad_rate","angry_rate","viral_rate","fan_rate","post_image","image_text_py","reposted","original","repost","repost_order","times_repost","days_bet_repost","average_share_rate","average_interaction_rate","average_post_reach","average_viral_fan_rate"
"150424302108405_180272005790301","https://www.facebook.com/150424302108405_180272005790301","photo","""Don't cross the boss.""","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/180272005790301/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/16473017_180272005790301_8746160717512038984_n.jpg?oh=e4c7351654baaf2501ba0aec7ddc38e3&oe=59EFF39B",2017-02-02 14:00:00,2017-02-02,"14:00",139,1,4580,2929,94,2839,18,71,52,73,167,55,55,96,3,0,489,0,67,1,295,295,229,556,661,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0,1,27,0,0,"native","Bad Hombres",295,0.100716968248549,0,0,30.2021276595745,0.186440677966102,65,0.5692,0,0.0154,0.4154,0,0,0.967950903511763,0.0320490964882373,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/16473017_180272005790301_8746160717512038984_n.jpg?oh=e4c7351654baaf2501ba0aec7ddc38e3&oe=59EFF39B ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when someone takes the bag
of hot cheetos you've been
saving
I WILL FIND YOU
AND I WILL KILL YOU",0,1,0,NA,NA,NA,0.186440677966102,0.100716968248549,2929,30.2021276595745
"150424302108405_215955075555327","https://www.facebook.com/150424302108405_215955075555327","photo","McTrio. I can't. :joy:","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/215955075555327/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17796784_215955075555327_4946359107916046743_n.jpg?oh=0bd488af6e9ee040b498f0fbac7783d4&oe=5A2ED5BF",2017-04-06 11:00:00,2017-04-06,"11:00",59511,1424,28989,20611,2082,18474,8,188,71,18,308,78,10,120,7,2,1022,0,83,3,404,404,369,1107,1288,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,4,0,84,0,0,"native","Bad Hombres",404,0.0196011838338751,9.70355635340352e-05,0,8.87319884726225,0.193069306930693,167,0.4731,0.024,0,0.503,0,0,0.89871570344425,0.10128429655575,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17796784_215955075555327_4946359107916046743_n.jpg?oh=0bd488af6e9ee040b498f0fbac7783d4&oe=5A2ED5BF ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when the big mac was the inspiration
for your mariachi band",0,1,0,NA,NA,NA,0.193069306930693,0.0196011838338751,20611,8.87319884726225
"150424302108405_181418852342283","https://www.facebook.com/150424302108405_181418852342283","photo","""I'd rather die than admit it's hot.""","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/181418852342283/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/16406577_181418852342283_9166105771779608442_n.jpg?oh=ac3327e67ee7a90bf07cc639f430d032&oe=5A2F0D46",2017-02-12 14:00:00,2017-02-12,"14:00",270,34,4046,2627,83,2470,19,114,42,54,197,44,35,83,2,1,505,0,62,1,295,295,265,568,687,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,0,0,36,0,0,"native","Bad Hombres",295,0.112295393985535,0.000380662352493338,0,29.7590361445783,0.149152542372881,106,0.6604,0,0,0.3396,0,0,0.967489228358794,0.0325107716412064,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/16406577_181418852342283_9166105771779608442_n.jpg?oh=ac3327e67ee7a90bf07cc639f430d032&oe=5A2F0D46 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when the food is hella spicy
but your mom didn't raise a
quitter",0,1,0,NA,NA,NA,0.149152542372881,0.112295393985535,2627,29.7590361445783
"150424302108405_215953422222159","https://www.facebook.com/150424302108405_215953422222159","photo","Priorities lol.","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/215953422222159/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17522849_215953422222159_3447892104518804806_n.jpg?oh=0f36693b2b403d46646351e78aed8800&oe=5A338068",2017-04-04 11:00:00,2017-04-04,"11:00",56802,2113,34747,23849,2563,21550,13,189,38,37,301,38,24,112,0,2,1163,0,133,3,376,376,335,1298,1438,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,2,1,58,0,0,"native","Bad Hombres",376,0.0157658602037821,8.3860958530756e-05,0,8.40811548966055,0.101063829787234,167,0.6347,0.012,0.006,0.3473,0,0,0.893708787790818,0.106291212209182,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17522849_215953422222159_3447892104518804806_n.jpg?oh=0f36693b2b403d46646351e78aed8800&oe=5A338068 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when you're about to dance the vals
and they bring out the taco tray",0,1,0,NA,NA,NA,0.101063829787234,0.0157658602037821,23849,8.40811548966055
"150424302108405_243759899441511","https://www.facebook.com/150424302108405_243759899441511","photo","Only those who have a whole bunch of primas will understand.","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/243759899441511/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/18700177_243759899441511_3613116185579735746_n.jpg?oh=b38bbdd94219e195f09768fd12a1a7eb&oe=59EE6C61",2017-05-24 15:00:00,2017-05-24,"15:00",125437,677,920579,601086,22718,594376,166,561,656,1479,10104,675,1313,9543,19,124,11140,0,12056,57,12258,12258,10840,23318,27253,1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223,5,1,212,0,0,"native","Bad Hombres",12258,0.0203930885097973,0.000206293275837401,0,26.163218593186,0.0550660792951542,441,0.5057,0.0113,0.0023,0.4807,0,0,0.963185511445582,0.036814488554418,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/18700177_243759899441511_3613116185579735746_n.jpg?oh=b38bbdd94219e195f09768fd12a1a7eb&oe=59EE6C61 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when you're condemned to be
a chambelan for the next 5 to 7
years",0,1,0,NA,NA,NA,0.0550660792951542,0.0203930885097973,601086,26.163218593186
"150424302108405_205580666592768","https://www.facebook.com/150424302108405_205580666592768","photo","Before you can even blame your brother. :unamused:","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/205580666592768/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17264675_205580666592768_3386779673782387747_n.jpg?oh=471423300fb64d44ccefc20ab62fde7f&oe=59EF73EC",2017-03-19 11:00:00,2017-03-19,"11:00",38337,970,53612,38870,2328,36869,21,156,60,33,378,62,12,222,2,1,922,0,280,2,473,473,434,1203,1412,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,0,0,60,2,0,"native","Bad Hombres",473,0.0121687676871623,2.57267815796244e-05,0,15.8371993127148,0.13107822410148,142,0.5634,0,0,0.4225,0.0141,0,0.940607699568845,0.0593923004311554,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17264675_205580666592768_3386779673782387747_n.jpg?oh=471423300fb64d44ccefc20ab62fde7f&oe=59EF73EC ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when you're innocent but your
mom is already reaching for
the chancla",0,1,0,NA,NA,NA,0.13107822410148,0.0121687676871623,38870,15.8371993127148
"150424302108405_192919597858875","https://www.facebook.com/150424302108405_192919597858875","photo","""Every damn time.""","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/192919597858875/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/16864218_192919597858875_3495232207933950464_n.jpg?oh=b02398497362a85c5662a1e6870df936&oe=59FA4C55",2017-02-23 14:00:00,2017-02-23,"14:00",8192,1847,52549,39950,895,32543,18,118,51,43,422,60,25,304,9,12,695,0,214,3,525,525,495,921,1147,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,4,0,36,0,0,"native","Bad Hombres",525,0.0131414267834793,0.000300375469336671,0,36.3608938547486,0.114285714285714,108,0.6296,0.037,0,0.3333,0,0,0.973234045098391,0.0267659549016089,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/16864218_192919597858875_3495232207933950464_n.jpg?oh=b02398497362a85c5662a1e6870df936&oe=59FA4C55 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when you're telling a funny story
to your parents but they're about
to turn it into a life lesson",0,1,0,NA,NA,NA,0.114285714285714,0.0131414267834793,39950,36.3608938547486
"150424302108405_231374154013419","https://www.facebook.com/150424302108405_231374154013419","photo","My mom always thinks it's too late to go out -__-","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/231374154013419/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/18119303_231374154013419_7855838656844281838_n.jpg?oh=d6938774a87f5a007d9c5be25f3139f1&oe=59EF3163",2017-04-28 11:00:00,2017-04-28,"11:00",96212,863,549019,366814,10139,364423,92,286,554,577,4435,582,485,4149,28,109,3047,0,2497,30,5594,5594,5273,5653,8921,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,2,0,98,0,0,"native","Bad Hombres",5594,0.0152502358143364,0.000297153325663688,0,35.9426965183943,0.10404004290311,254,0.6063,0.0079,0,0.3858,0,0,0.972931050133222,0.0270689498667777,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/18119303_231374154013419_7855838656844281838_n.jpg?oh=d6938774a87f5a007d9c5be25f3139f1&oe=59EF3163 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when you're trying to sneak out the
house and your mom hits you with
'a dónde crees que vas tan tarde?!'",0,1,0,NA,NA,NA,0.10404004290311,0.0152502358143364,366814,35.9426965183943
"150424302108405_201699233647578","https://www.facebook.com/150424302108405_201699233647578","photo","Time to upgrade...","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/201699233647578/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17191249_201699233647578_1780454517180587021_n.jpg?oh=46643bb5de08026d03c24aabbb33ab85&oe=59FFBABD",2017-03-11 14:00:00,2017-03-11,"14:00",14411,84,24227,19065,2030,12676,3,64,15,14,85,15,11,21,0,0,592,0,55,1,114,114,98,647,681,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,0,18,0,0,"native","Bad Hombres",114,0.00597954366640441,0,0,6.24433497536946,0.131578947368421,61,0.7049,0,0,0.2951,0,0,0.861961104311165,0.138038895688834,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17191249_201699233647578_1780454517180587021_n.jpg?oh=46643bb5de08026d03c24aabbb33ab85&oe=59FFBABD ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when you're using the old
version of windows...",0,1,0,NA,NA,NA,0.131578947368421,0.00597954366640441,19065,6.24433497536946
"150424302108405_187351821748986","https://www.facebook.com/150424302108405_187351821748986","photo","""Now what?""","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/187351821748986/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/16730338_187351821748986_5461630369942396685_n.jpg?oh=a4fb31c3c79bec04c0a1e92a3576adcb&oe=59F3CC7C",2017-02-15 14:00:00,2017-02-15,"14:00",299,6,4976,3201,208,2946,14,177,48,32,260,50,18,83,2,0,530,0,48,0,342,342,308,578,763,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,2,0,44,0,0,"native","Bad Hombres",342,0.106841611996251,0,0,14.1634615384615,0.146198830409357,169,0.7278,0.0118,0,0.2604,0,0,0.934051997463538,0.0659480025364616,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/16730338_187351821748986_5461630369942396685_n.jpg?oh=a4fb31c3c79bec04c0a1e92a3576adcb&oe=59F3CC7C ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when you finish binge watching
an entire series and you don't
know what to do with yourself
anymore",0,1,0,NA,NA,NA,0.146198830409357,0.106841611996251,3201,14.1634615384615
"150424302108405_226171641200337","https://www.facebook.com/150424302108405_226171641200337","photo","Fml.","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/226171641200337/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17952714_226171641200337_8425428777064030138_n.jpg?oh=c8e1d65ee5cae76af2dbbd7bd509e33c&oe=59ECC9EE",2017-04-18 11:03:00,2017-04-18,"11:03",85552,906,1135872,726727,16328,721368,635,512,1863,5732,11766,1966,5097,11254,103,172,8018,0,13502,47,19464,19464,15820,21692,29088,1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282,3,4,200,2,0,"native","Bad Hombres",19464,0.0267830973666865,0.000236677596951813,0,44.1798138167565,0.101006987258529,491,0.5743,0.0061,0.0081,0.4073,0.0041,0,0.977866221316098,0.0221337786839023,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17952714_226171641200337_8425428777064030138_n.jpg?oh=c8e1d65ee5cae76af2dbbd7bd509e33c&oe=59ECC9EE ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when you get ready to go out
and your mom says ""llévate a
tu hermanita""",0,1,0,NA,NA,NA,0.101006987258529,0.0267830973666865,726727,44.1798138167565
"150424302108405_231327450684756","https://www.facebook.com/150424302108405_231327450684756","photo","She's not *that* amazing.","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/231327450684756/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/18157108_231327450684756_9110873463631075591_n.jpg?oh=c51c08d0d3c5f4358cb5ee4b1db654b6&oe=59F7A38C",2017-04-27 11:00:00,2017-04-27,"11:00",95374,892,720925,462945,13817,456483,190,366,640,1528,7460,673,1338,7094,33,73,7836,0,8006,37,9661,9661,8737,15915,19737,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,4,0,132,1,0,"native","Bad Hombres",9661,0.0208685697005044,0.000157686118221387,0,33.0377795469349,0.069661525721975,335,0.591,0.0119,0,0.394,0.003,0,0.970620880289177,0.0293791197108229,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/18157108_231327450684756_9110873463631075591_n.jpg?oh=c51c08d0d3c5f4358cb5ee4b1db654b6&oe=59F7A38C ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when you hear your mom brag
about how great your sister is",0,1,0,NA,NA,NA,0.069661525721975,0.0208685697005044,462945,33.0377795469349
"150424302108405_211514882666013","https://www.facebook.com/150424302108405_211514882666013","photo","Finally a real man!","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/211514882666013/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17554435_211514882666013_1729033969029508473_n.jpg?oh=3b8ce655019404e8eba9c1f46d80d43c&oe=59F690EA",2017-03-27 11:00:00,2017-03-27,"11:00",46728,213,24580,16571,1679,15194,16,57,13,38,104,15,22,47,2,4,853,0,68,2,157,157,143,925,936,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,0,17,1,0,"native","Bad Hombres",157,0.00947438295817995,0.000241385553074648,0,9.04943418701608,0.0955414012738854,54,0.6481,0.0185,0,0.3148,0.0185,0,0.900491910152314,0.0995080898476857,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17554435_211514882666013_1729033969029508473_n.jpg?oh=3b8ce655019404e8eba9c1f46d80d43c&oe=59F690EA ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when you passed your driver's
test",0,1,0,NA,NA,NA,0.0955414012738854,0.00947438295817995,16571,9.04943418701608
"150424302108405_197894014028100","https://www.facebook.com/150424302108405_197894014028100","photo","It's still the weekend...","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/197894014028100/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/16996415_197894014028100_8215970613450222912_n.jpg?oh=78b45f105de46490f74d5c5b06410b2d&oe=59FCFC05",2017-03-05 14:00:00,2017-03-05,"14:00",12347,42,60123,43219,2147,40217,41,159,101,166,496,107,125,337,6,12,839,0,366,3,769,769,667,1217,1558,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,2,0,61,0,0,"native","Bad Hombres",769,0.0177931002568315,0.000277655660704783,0,18.731718677224,0.139141742522757,156,0.5962,0.0128,0,0.391,0,0,0.949320177509206,0.0506798224907941,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/16996415_197894014028100_8215970613450222912_n.jpg?oh=78b45f105de46490f74d5c5b06410b2d&oe=59FCFC05 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when you say ""just one
drink"" 'cuz you got work
in the morning:
next day at your job like:",0,1,0,NA,NA,NA,0.139141742522757,0.0177931002568315,43219,18.731718677224
"150424302108405_197450470739121","https://www.facebook.com/150424302108405_197450470739121","photo","You still my boy anyway...","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/197450470739121/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17103721_197450470739121_4788985641826593571_n.jpg?oh=a988eb62b484d3598e7685de7c526f57&oe=5A37C86E",2017-03-04 14:00:00,2017-03-04,"14:00",12307,87,44870,32892,1661,30969,0,32,11,1,70,11,1,38,0,10,671,0,152,1,82,82,78,833,795,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0,0,7,0,0,"native","Bad Hombres",82,0.0024930074182172,0.000304025294904536,0,18.6447922937989,0.134146341463415,31,0.7742,0,0,0.2258,0,0,0.949095923996322,0.0509040760036776,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17103721_197450470739121_4788985641826593571_n.jpg?oh=a988eb62b484d3598e7685de7c526f57&oe=5A37C86E ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when you see your boy about
to put his foot in his mouth",0,1,0,NA,NA,NA,0.134146341463415,0.0024930074182172,32892,18.6447922937989
"150424302108405_201257517025083","https://www.facebook.com/150424302108405_201257517025083","photo","My dude already dead.","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/201257517025083/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17156219_201257517025083_2451473030302828007_n.jpg?oh=5551091825df848526e42dd85477aaa0&oe=59F1CD19",2017-03-10 14:00:00,2017-03-10,"14:00",14329,441,49088,36435,1655,33342,21,185,92,50,434,95,29,249,3,0,813,0,163,2,579,579,508,976,1357,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,5,1,72,0,0,"native","Bad Hombres",579,0.0158913132976534,0,0,20.1462235649547,0.164075993091537,171,0.5439,0.0292,0.0058,0.4211,0,0,0.952710232305626,0.0472897676943738,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17156219_201257517025083_2451473030302828007_n.jpg?oh=5551091825df848526e42dd85477aaa0&oe=59F1CD19 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when you sneaking a taste of
mom's cooking, but she right
behind you",0,1,0,NA,NA,NA,0.164075993091537,0.0158913132976534,36435,20.1462235649547
"150424302108405_203783916772443","https://www.facebook.com/150424302108405_203783916772443","photo","And it’s only 9 a.m.","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/203783916772443/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17265074_203783916772443_7051849637158411069_n.jpg?oh=032ef213c1789ac8a46b8ded0c1af7da&oe=59F2674F",2017-03-14 11:02:00,2017-03-14,"11:02",17453,172,28107,21092,1353,13552,32,160,37,53,237,39,21,77,2,4,802,0,91,1,329,329,306,897,1048,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,0,2,55,0,0,"native","Bad Hombres",329,0.0155983311208041,0.00018964536317087,0,10.0162601626016,0.11854103343465,156,0.6346,0,0.0128,0.3526,0,0,0.909225092250923,0.0907749077490775,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17265074_203783916772443_7051849637158411069_n.jpg?oh=032ef213c1789ac8a46b8ded0c1af7da&oe=59F2674F ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when you wake up and have 21 texts from
your novia asking why you didn't answer
her call last night",0,1,0,NA,NA,NA,0.11854103343465,0.0155983311208041,21092,10.0162601626016
"150424302108405_200161343801367","https://www.facebook.com/150424302108405_200161343801367","photo","That's cold.","Timeline Photos","https://www.facebook.com/WeAreBadHombres/photos/a.179597812524387.1073741828.150424302108405/200161343801367/?type=3","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17190725_200161343801367_8181670131511138613_n.jpg?oh=a1a1d9fbe2d9fdb65b432e296ac22b82&oe=5A2F9AF3",2017-03-09 11:00:00,2017-03-09,"11:00",13896,447,37907,25668,1442,24166,15,109,37,40,279,40,25,170,3,0,657,0,133,3,359,359,326,790,982,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,0,0,31,3,0,"native","Bad Hombres",359,0.0139862864266791,0,0,16.7586685159501,0.11142061281337,101,0.6634,0,0,0.3069,0.0297,0,0.943689472039988,0.0563105279600125,"<img src =' https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/17190725_200161343801367_8181670131511138613_n.jpg?oh=a1a1d9fbe2d9fdb65b432e296ac22b82&oe=5A2F9AF3 ' title="""" alt="""" border=""0"" height=""100"" width=""100"">","when your bro eats the last
paleta right in front of you",0,1,0,NA,NA,NA,0.11142061281337,0.0139862864266791,25668,16.7586685159501
